,Tweets,created_at,geo,coordinates,place,lang,entities
14,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-04-10 17:29:14,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
15,الهواري: اللقاح منع تصاعد الحالة الوبائية وموجاتها https://t.co/iwRrwmm0nb #عاجل,2021-04-10 17:15:12,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [75, 80]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iwRrwmm0nb', 'expanded_url': 'http://www.rumonline.net/article/561281#.YHHdE7SZdQo.twitter', 'display_url': 'rumonline.net/article/561281…', 'indices': [51, 74]}]}"
16,قبل أيام شاهدت احدى الاطباء العمانيين يتكلم عن #فايروس_كورونا ويعرف كيف يُصنع اللقاح وما هي مكوناتة ومدى قوته وضعفه… https://t.co/NaKvDA1ibY,2021-04-10 16:54:03,,,,ar,"{'hashtags': [{'text': 'فايروس_كورونا', 'indices': [47, 61]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NaKvDA1ibY', 'expanded_url': 'https://twitter.com/i/web/status/1380927066414182402', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
17,"RT @Petranews: اللقاح طوق نجاة من غرق في بحر فيروس لا يرحم https://t.co/uwhhU1t44k 
#بترا #الاردن #مع_الاردن #الاردن_اولا #مئوية_الدولة htt…",2021-04-10 15:59:09,,,,ar,"{'hashtags': [{'text': 'بترا', 'indices': [84, 89]}, {'text': 'الاردن', 'indices': [90, 97]}, {'text': 'مع_الاردن', 'indices': [98, 108]}, {'text': 'الاردن_اولا', 'indices': [109, 121]}, {'text': 'مئوية_الدولة', 'indices': [122, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Petranews', 'name': 'Jordan News Agency', 'id': 223625718, 'id_str': '223625718', 'indices': [3, 13]}], 'urls': [{'url': 'https://t.co/uwhhU1t44k', 'expanded_url': 'https://petra.gov.jo/Include/InnerPage.jsp?ID=173983&lang=ar&name=news#.YHHK_Okx8sM.twitter', 'display_url': 'petra.gov.jo/Include/InnerP…', 'indices': [59, 82]}]}"
18,"اللقاح طوق نجاة من غرق في بحر فيروس لا يرحم https://t.co/uwhhU1t44k 
#بترا #الاردن #مع_الاردن #الاردن_اولا… https://t.co/UyAFVE7GFC",2021-04-10 15:58:16,,,,ar,"{'hashtags': [{'text': 'بترا', 'indices': [69, 74]}, {'text': 'الاردن', 'indices': [75, 82]}, {'text': 'مع_الاردن', 'indices': [83, 93]}, {'text': 'الاردن_اولا', 'indices': [94, 106]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uwhhU1t44k', 'expanded_url': 'https://petra.gov.jo/Include/InnerPage.jsp?ID=173983&lang=ar&name=news#.YHHK_Okx8sM.twitter', 'display_url': 'petra.gov.jo/Include/InnerP…', 'indices': [44, 67]}, {'url': 'https://t.co/UyAFVE7GFC', 'expanded_url': 'https://twitter.com/i/web/status/1380913028590370821', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}"
19,"700 مليون شخص حول العالم تلقوا اللقاح ضد ""كوفيد 19"" https://t.co/b6tZNJkpHN",2021-04-10 15:55:42,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/b6tZNJkpHN', 'expanded_url': 'http://www.rumonline.net/article/561261#.YHHKb31LQfE.twitter', 'display_url': 'rumonline.net/article/561261…', 'indices': [52, 75]}]}"
20,RT @almadenahnews: الأردن : اللقاح طوق نجاة من غرق في بحر فيروس لا يرحم - المدينة نيوز https://t.co/Tk6FO8vaI3,2021-04-10 15:55:12,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'almadenahnews', 'name': 'almadenahnews', 'id': 137263529, 'id_str': '137263529', 'indices': [3, 17]}], 'urls': [{'url': 'https://t.co/Tk6FO8vaI3', 'expanded_url': 'https://www.almadenahnews.com/article/907123', 'display_url': 'almadenahnews.com/article/907123', 'indices': [87, 110]}]}"
21,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-04-10 15:48:51,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
22,الأردن : اللقاح طوق نجاة من غرق في بحر فيروس لا يرحم - المدينة نيوز https://t.co/Tk6FO8vaI3,2021-04-10 15:17:35,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Tk6FO8vaI3', 'expanded_url': 'https://www.almadenahnews.com/article/907123', 'display_url': 'almadenahnews.com/article/907123', 'indices': [68, 91]}]}"
23,اللقاح طوق نجاة من غرق في بحر فيروس لا يرحم @assabeeldotnet https://t.co/o15dSToa3A,2021-04-10 15:12:49,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'assabeeldotnet', 'name': 'صحيفة السبيل', 'id': 204800316, 'id_str': '204800316', 'indices': [44, 59]}], 'urls': [{'url': 'https://t.co/o15dSToa3A', 'expanded_url': 'https://assabeel.net/481568', 'display_url': 'assabeel.net/481568', 'indices': [60, 83]}]}"
24,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-04-10 14:44:45,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
25,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-04-10 14:32:53,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
26,أعلنت شركة زين الأردن عن منح حزمة إنترنت مجانية بسعة 5 جيجابايت مجانا بعد تلقي الجرعة الأولى من اللقاح المضاد لفيرو… https://t.co/c8Ffpk5HXb,2021-04-10 14:30:39,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/c8Ffpk5HXb', 'expanded_url': 'https://twitter.com/i/web/status/1380890977104187393', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
27,"RT @enad_th: لقد خلقنا الانسان في احسن تقويم 

خلق الله جسم الانسان واحسن خلقه دون لقاحات ودون اضافات 
عاش البشر الالاف السنين دون مطاعيم ل…",2021-04-10 13:32:39,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'enad_th', 'name': 'Enad altahrawi', 'id': 486427409, 'id_str': '486427409', 'indices': [3, 11]}], 'urls': []}"
28,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-04-10 12:39:07,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
29,"@Kh_Farah5 تعرفي فرح 
رنوا افراد عائلة يسألوني اذا مهم و منيح ياخدوا اللقاح تاع الكورونا و انا كل الي بعمله 
بنشر ا… https://t.co/ZFPd9OGuZN",2021-04-10 12:23:37,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Kh_Farah5', 'name': 'Farah Kh', 'id': 1343852872778264576, 'id_str': '1343852872778264576', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/ZFPd9OGuZN', 'expanded_url': 'https://twitter.com/i/web/status/1380859010539261961', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
30,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-04-10 12:09:43,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
31,"RT @Dr_abdoty: ليش ناخذ اللقاح؟
شنو الهدف منه؟ https://t.co/4gDM4yxTB5",2021-04-10 11:57:22,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_abdoty', 'name': 'د. محمد نبيل الصفي', 'id': 177957575, 'id_str': '177957575', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1379507880248893441, 'id_str': '1379507880248893441', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379507880248893441/pu/img/TmPCfn5cTJhQWyls.jpg', 'url': 'https://t.co/4gDM4yxTB5', 'display_url': 'pic.twitter.com/4gDM4yxTB5', 'expanded_url': 'https://twitter.com/Dr_abdoty/status/1379507978664095746/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1379507978664095746, 'source_status_id_str': '1379507978664095746', 'source_user_id': 177957575, 'source_user_id_str': '177957575'}]}"
